Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,class
17,420498,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,104.63783418708294,4.756265190321952,420498.0,0.0,420498.0,420498.0,420498.0,420498.0,0.0,420498.0,420498.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.756265190321952,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
6,2827,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061.1956137247967,1413.5,1990.5055890401322,2821.0,6.0,2827.0,1413.5,1990.5055890401322,2821.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,1061.1956137247967,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,16384,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6,109445430,83,129,13973.0,4070.0,641.0,0.0,168.3493975903614,216.87134737121983,84.0,0.0,31.550387596899228,27.672741902092852,164.85841391458737,1.93703839438522,518698.72037914704,2400260.362810365,26419931.0,2.0,109380041.0,1333902.9390243902,3742816.14503997,26484867.0,13.0,109419638.0,854840.921875,3046351.820171965,26445685.0,2.0,1,0,0,0,2680,4128,0.7583688053489305,1.1786695890362897,0.0,641.0,87.11737089201876,154.8297309726241,23972.245593055162,0,1,0,0,1,0,0,0,1.0,87.52830188679245,168.34939759036143,31.550387596899228,0,0,0,0,0,0,83,13973,129,4070,338,1152,53,32,3429653.75,5061394.411411395,15162607.0,109837.0,10237295.25,7060408.715075509,26419931.0,5363963.0,2
17,19687288,4,2,92.0,44.0,26.0,20.0,23.0,2.449489742783178,22.0,22.0,22.0,0.0,6.908010895152242,0.30476518655083423,3937457.6,8648671.328200927,19408255.0,457.0,19635670.0,6545223.333333332,11140287.851712016,19408255.0,457.0,19633571.0,19633571.0,0.0,19633571.0,19633571.0,0,0,0,0,32,16,0.2031767910338895,0.10158839551694476,20.0,26.0,22.714285714285715,1.799470821684875,3.238095238095239,0,0,0,0,0,0,0,0,0.0,26.5,23.0,22.0,0,0,0,0,0,0,4,92,2,44,-1,-1,3,8,227415.0,0.0,227415.0,227415.0,19408255.0,0.0,19408255.0,19408255.0,3
17,706,1,1,33.0,345.0,33.0,33.0,33.0,0.0,345.0,345.0,345.0,0.0,535410.7648725213,2832.8611898016998,706.0,0.0,706.0,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1416.4305949008499,1416.4305949008499,33.0,345.0,137.0,180.1332839871632,32448.0,0,0,0,0,0,0,0,0,1.0,205.5,33.0,345.0,0,0,0,0,0,0,1,33,1,345,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,104365280,4,5,0.0,63.0,0.0,0.0,0.0,0.0,63.0,0.0,12.6,28.17445651649735,0.6036490296389757,0.08623557566271081,13045660.0,20274341.94900484,44999403.0,11.0,104365269.0,34788423.0,18040375.69349328,45208092.0,13957192.0,104161580.0,26040395.0,22830181.87034323,45204974.0,37.0,0,0,0,0,128,160,0.03832692251676036,0.047908653145950456,0.0,63.0,6.3,19.922349259060788,396.9,0,0,0,0,1,0,0,0,1.0,7.0,0.0,12.6,0,0,0,0,0,0,4,0,5,63,315,350,0,32,205852.0,2564.068836829464,208689.0,203700.0,34582562.333333336,18039797.089171745,44999403.0,13751999.0,2
17,284598,1,1,43.0,21.0,43.0,43.0,43.0,0.0,21.0,21.0,21.0,0.0,224.87860069290718,7.0274562716533495,284598.0,0.0,284598.0,284598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3.5137281358266748,3.5137281358266748,21.0,43.0,35.666666666666664,12.701705922171767,161.33333333333331,0,0,0,0,0,0,0,0,1.0,53.5,43.0,21.0,0,0,0,0,0,0,1,43,1,21,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
6,90305366,27,28,1496.0,6938.0,270.0,0.0,55.407407407407405,81.37957561719848,1338.0,0.0,247.78571428571428,427.30250860770036,93.39422864417601,0.6090446496833865,1672321.5925925926,8578746.261261256,45018532.0,4.0,90279892.0,3472303.538461538,12241312.548385335,45063914.0,42.0,90279476.0,3343684.296296297,12016444.62726327,45044006.0,6.0,0,0,0,0,872,904,0.29898555529911697,0.3100590943842695,0.0,1338.0,150.60714285714292,320.05270466945564,102433.73376623377,0,0,0,1,0,0,0,0,1.0,153.34545454545454,55.407407407407405,247.78571428571428,0,0,0,0,0,0,27,1496,28,6938,29200,358,14,32,131397.5,149805.5213418384,237326.0,25469.0,45008548.5,14118.801099951794,45018532.0,44998565.0,1
17,643,1,1,34.0,141.0,34.0,34.0,34.0,0.0,141.0,141.0,141.0,0.0,272161.74183514767,3110.4199066874025,643.0,0.0,643.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1555.2099533437013,1555.2099533437013,34.0,141.0,69.66666666666666,61.776478803289955,3816.333333333333,0,0,0,0,0,0,0,0,1.0,104.5,34.0,141.0,0,0,0,0,0,0,1,34,1,141,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,2195902,13,18,1331.0,877.0,517.0,0.0,102.3846153846154,161.956546878856,238.0,0.0,48.72222222222222,63.95384876019449,1005.5093533317972,14.117205594785194,73196.73333333335,116490.1017976334,584784.0,16.0,2066364.0,172197.0,194623.14134711266,722910.0,398.0,2064209.0,121424.0588235294,136608.24347631374,584784.0,27.0,0,0,0,0,424,584,5.920118475232504,8.197087119552696,0.0,517.0,69.0,115.13554424410864,13256.193548387097,0,0,0,1,0,0,0,0,1.0,71.2258064516129,102.3846153846154,48.72222222222222,0,0,0,0,0,0,13,1331,18,877,29200,350,10,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
17,410641,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,107.14955398998151,4.870434272271886,410641.0,0.0,410641.0,410641.0,410641.0,410641.0,0.0,410641.0,410641.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.870434272271886,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,411671,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,106.88146602505398,4.858248455684271,411671.0,0.0,411671.0,411671.0,411671.0,411671.0,0.0,411671.0,411671.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.858248455684271,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,123879,1,1,45.0,209.0,45.0,45.0,45.0,0.0,209.0,209.0,209.0,0.0,2050.3878784943367,16.1447864448373,123879.0,0.0,123879.0,123879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,8.07239322241865,8.07239322241865,45.0,209.0,99.66666666666666,94.68544414709862,8965.333333333332,0,0,0,0,0,0,0,0,1.0,149.5,45.0,209.0,0,0,0,0,0,0,1,45,1,209,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17,56726,1,1,32.0,82.0,32.0,32.0,32.0,0.0,82.0,82.0,82.0,0.0,2009.6604731516413,35.25720128336213,56726.0,0.0,56726.0,56726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,17.628600641681064,17.628600641681064,32.0,82.0,48.66666666666667,28.867513459481287,833.3333333333335,0,0,0,0,0,0,0,0,1.0,73.0,32.0,82.0,0,0,0,0,0,0,1,32,1,82,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
17,879,1,1,37.0,213.0,37.0,37.0,37.0,0.0,213.0,213.0,213.0,0.0,284414.1069397042,2275.3128555176336,879.0,0.0,879.0,879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1137.6564277588168,1137.6564277588168,37.0,213.0,95.66666666666666,101.61364737737414,10325.333333333332,0,0,0,0,0,0,0,0,1.0,143.5,37.0,213.0,0,0,0,0,0,0,1,37,1,213,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,3144777,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6359751422755889,3144777.0,0.0,3144777.0,3144777.0,3144777.0,3144777.0,0.0,3144777.0,3144777.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,0,0.6359751422755889,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,267,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
17,410736,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,107.12477114253441,4.869307779206109,410736.0,0.0,410736.0,410736.0,410736.0,410736.0,0.0,410736.0,410736.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.869307779206109,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17,414324,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,106.19708247651596,4.827140112568907,414324.0,0.0,414324.0,414324.0,414324.0,414324.0,0.0,414324.0,414324.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.827140112568907,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17,421026,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,104.50661004308522,4.750300456503874,421026.0,0.0,421026.0,421026.0,421026.0,421026.0,0.0,421026.0,421026.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.750300456503874,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
6,234,3,0,77.0,0.0,46.0,0.0,25.666666666666664,23.459184413217212,0.0,0.0,0.0,0.0,329059.82905982906,12820.51282051282,117.0,128.69343417595164,208.0,26.0,234.0,117.0,128.69343417595164,208.0,26.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,96,0,12820.51282051282,0.0,0.0,46.0,30.75,21.68524844220144,470.25,0,1,0,0,1,0,0,0,0.0,41.0,25.66666666666667,0.0,0,0,0,0,0,0,3,77,0,0,262,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,90150716,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06655521182993156,18030143.2,24635651.23459221,45017185.0,38780.0,90111925.0,45055962.5,3.5355339059327378,45055965.0,45055960.0,90111865.0,45055932.5,61.518289963229634,45055976.0,45055889.0,0,0,0,0,96,96,0.03327760591496578,0.03327760591496578,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,245,358,0,32,38815.5,50.20458146424488,38851.0,38780.0,45017147.0,53.74011537017761,45017185.0,45017109.0,1
6,47,2,0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,659574.4680851065,42553.191489361714,47.0,0.0,47.0,47.0,47.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,42553.191489361714,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,12199,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6,119392599,152251,301279,473.0,429163764.0,422.0,0.0,0.0031067119427786232,1.0877539883089822,1460.0,0.0,1424.4728772997848,166.44184780634194,3594563.152109621,3798.6441688902337,263.25240282319004,6835.328492489328,684358.0,0.0,119392599.0,784.1878423645218,11786.15888486182,684551.0,1.0,119345517.0,396.13087248321364,9221.698155348262,960230.0,13.0,0,0,0,0,3050924,6025592,1275.2130473347008,2523.431121555533,0.0,1460.0,946.2732139588962,686.2290796457805,470910.34975149494,0,0,0,1,0,0,0,0,1.0,946.2753004211407,0.0031067119427787013,1424.4728772997787,0,0,0,0,0,0,152251,473,301279,429163764,65535,256,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0,74849043,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026720448516622988,74849043.0,0.0,74849043.0,74849043.0,74849043.0,74849043.0,0.0,74849043.0,74849043.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.026720448516622988,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,74849043.0,0.0,74849043.0,74849043.0,3
17,410,1,1,33.0,345.0,33.0,33.0,33.0,0.0,345.0,345.0,345.0,0.0,921951.2195121952,4878.048780487805,410.0,0.0,410.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2439.0243902439024,2439.0243902439024,33.0,345.0,137.0,180.1332839871632,32448.0,0,0,0,0,0,0,0,0,1.0,205.5,33.0,345.0,0,0,0,0,0,0,1,33,1,345,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,1323,1,1,31.0,218.0,31.0,31.0,31.0,0.0,218.0,218.0,218.0,0.0,188208.61678004533,1511.7157974300833,1323.0,0.0,1323.0,1323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,755.8578987150416,755.8578987150416,31.0,218.0,93.33333333333334,107.96450033846004,11656.333333333336,0,0,0,0,0,0,0,0,1.0,140.0,31.0,218.0,0,0,0,0,0,0,1,31,1,218,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
17,104112987,25,25,1101.0,2602.0,52.0,32.0,44.04,6.735973079914538,163.0,48.0,104.08,22.25219090336949,35.567128623444454,0.4802474834383533,2124754.8367346944,8228756.537253066,44045670.0,2.0,104057130.0,4335713.75,11461282.44790593,44048392.0,54.0,104110223.0,4337925.958333334,11459636.420957293,44049195.0,2.0,0,0,0,0,200,200,0.24012374171917664,0.24012374171917664,32.0,163.0,73.25490196078431,34.550162452442926,1193.7137254901966,0,0,0,0,0,0,0,0,1.0,74.72,44.04,104.08,0,0,0,0,0,0,25,1101,25,2602,-1,-1,24,8,1669142.0,2886120.590786359,5001747.0,2833.0,33016060.33333333,9613114.852939723,44045670.0,26418315.0,2
17,359,1,1,33.0,185.0,33.0,33.0,33.0,0.0,185.0,185.0,185.0,0.0,607242.339832869,5571.030640668524,359.0,0.0,359.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2785.515320334262,2785.515320334262,33.0,185.0,83.66666666666666,87.75724091682311,7701.333333333332,0,0,0,0,0,0,0,0,1.0,125.5,33.0,185.0,0,0,0,0,0,0,1,33,1,185,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,34542172,2,2,82.0,422.0,45.0,37.0,41.0,5.656854249492381,225.0,197.0,211.0,19.798989873223327,14.590860123098222,0.1158004771674462,11514057.333333332,19720066.72711288,34284829.0,128658.0,34413514.0,34413514.0,0.0,34413514.0,34413514.0,34413487.0,34413487.0,0.0,34413487.0,34413487.0,0,0,0,0,16,16,0.0579002385837231,0.0579002385837231,37.0,225.0,109.8,92.96881197476928,8643.2,0,0,0,0,0,0,0,0,1.0,137.25,41.0,211.0,0,0,0,0,0,0,2,82,2,422,-1,-1,1,8,128685.0,0.0,128685.0,128685.0,34284829.0,0.0,34284829.0,34284829.0,5
17,881,1,1,37.0,373.0,37.0,37.0,37.0,0.0,373.0,373.0,373.0,0.0,465380.2497162315,2270.147559591373,881.0,0.0,881.0,881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1135.0737797956867,1135.0737797956867,37.0,373.0,149.0,193.98969044771422,37632.0,0,0,0,0,0,0,0,0,1.0,223.5,37.0,373.0,0,0,0,0,0,0,1,37,1,373,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,62363633,7,2,142.0,74.0,41.0,0.0,20.285714285714292,19.439772681406588,37.0,37.0,37.0,0.0,3.4635570381218814,0.14431487658841172,7795454.124999999,20713935.538056847,58978936.0,32.0,62363633.0,10393938.833333334,23838703.55343325,58978936.0,32.0,59002462.0,59002462.0,0.0,59002462.0,59002462.0,1,0,0,0,224,64,0.1122449040132091,0.0320699725752026,0.0,41.0,25.3,17.807925825941158,317.12222222222215,0,1,0,0,1,0,0,0,0.0,28.11111111111111,20.285714285714285,37.0,0,0,0,0,0,0,7,142,2,74,1311,1320,3,32,24798.0,0.0,24798.0,24798.0,58978936.0,0.0,58978936.0,58978936.0,1
17,874,1,1,34.0,141.0,34.0,34.0,34.0,0.0,141.0,141.0,141.0,0.0,200228.83295194508,2288.329519450801,874.0,0.0,874.0,874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1144.1647597254005,1144.1647597254005,34.0,141.0,69.66666666666666,61.776478803289955,3816.333333333333,0,0,0,0,0,0,0,0,1.0,104.5,34.0,141.0,0,0,0,0,0,0,1,34,1,141,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,119960241,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025008285870315984,59980120.5,48.790367901871775,59980155.0,59980086.0,119960241.0,59980120.5,48.790367901871775,59980155.0,59980086.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.025008285870315984,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,59980120.5,48.790367901871775,59980155.0,59980086.0,5
6,119789550,298,180,134081.0,38467.0,1350.0,0.0,449.93624161073836,476.175814899908,6085.0,0.0,213.70555555555552,647.907622365875,1440.4261473559257,3.9903313769857216,251131.13207547163,1074853.5863075068,17365153.0,6.0,119738930.0,403161.3804713805,1372898.9157884698,17685029.0,9.0,119616129.0,668246.5307262571,1721184.487751687,17365153.0,29.0,1,0,0,0,5960,3600,2.4876961304220613,1.5026352465636608,0.0,6085.0,361.6722338204592,558.0459061302802,311415.2333487655,0,1,0,0,1,0,0,0,0.0,362.42887029288704,449.9362416107383,213.7055555555556,0,0,0,0,0,0,298,134081,180,38467,64347,64251,212,20,14430753.25,15437614.332754599,33328973.0,374972.0,10612614.75,4512365.089965747,17365153.0,7953085.0,5
6,474846,1,1,0.0,53.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,0.0,111.61513416981506,4.211891855464719,474846.0,0.0,474846.0,474846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,2.10594592773236,2.10594592773236,0.0,53.0,17.666666666666668,30.59956426705017,936.3333333333336,1,0,0,0,0,0,0,0,1.0,26.5,0.0,53.0,0,0,0,0,0,0,1,0,1,53,0,1320,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6,25134,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.57348611442667,25134.0,0.0,25134.0,25134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,39.786743057213336,39.786743057213336,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1444,1373,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
6,60804182,5,3,893.0,537.0,893.0,0.0,178.6,399.36174078146246,537.0,0.0,179.0,310.03709455482897,23.518119197788078,0.1315698976100032,8686311.714285715,22870036.12826415,60550633.0,80.0,60804182.0,15201045.5,30233117.20919439,60550633.0,22935.0,178981.0,89490.5,1928.280192295715,90854.0,88127.0,0,0,0,0,112,72,0.08223118600625201,0.0493387116037512,0.0,893.0,158.88888888888889,327.6062592672965,107325.86111111114,0,0,0,1,0,0,0,0,0.0,178.75,178.6,179.0,0,0,0,0,0,0,5,893,3,537,8192,513,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,214151,4,6,446.0,1138.0,408.0,0.0,111.5,198.47669888427708,996.0,0.0,189.66666666666663,395.83312982450906,7396.650027317173,46.696022899729634,23794.555555555562,30136.55891152435,69071.0,15.0,147969.0,49323.0,42097.01641446814,77722.0,958.0,188855.0,37771.0,54109.674629404304,119732.0,46.0,1,0,0,0,80,120,18.67840915989185,28.01761373983777,0.0,996.0,181.0909090909091,311.913274659946,97289.89090909091,0,1,0,0,1,0,0,0,1.0,199.2,111.5,189.66666666666663,0,0,0,0,0,0,4,446,6,1138,16234,512,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
17,409714,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,107.3919856289997,4.8814538922272614,409714.0,0.0,409714.0,409714.0,409714.0,409714.0,0.0,409714.0,409714.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.8814538922272614,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,658,1,1,37.0,213.0,37.0,37.0,37.0,0.0,213.0,213.0,213.0,0.0,379939.2097264438,3039.51367781155,658.0,0.0,658.0,658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1519.756838905775,1519.756838905775,37.0,213.0,95.66666666666666,101.61364737737414,10325.333333333332,0,0,0,0,0,0,0,0,1.0,143.5,37.0,213.0,0,0,0,0,0,0,1,37,1,213,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,2886,1,1,32.0,82.0,32.0,32.0,32.0,0.0,82.0,82.0,82.0,0.0,39501.0395010395,693.0006930006931,2886.0,0.0,2886.0,2886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,346.50034650034655,346.50034650034655,32.0,82.0,48.66666666666667,28.867513459481287,833.3333333333335,0,0,0,0,0,0,0,0,1.0,73.0,32.0,82.0,0,0,0,0,0,0,1,32,1,82,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
17,839,1,1,37.0,373.0,37.0,37.0,37.0,0.0,373.0,373.0,373.0,0.0,488676.9964243147,2383.790226460072,839.0,0.0,839.0,839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1191.8951132300358,1191.8951132300358,37.0,373.0,149.0,193.98969044771422,37632.0,0,0,0,0,0,0,0,0,1.0,223.5,37.0,373.0,0,0,0,0,0,0,1,37,1,373,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,411549,2,0,44.0,0.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,106.91315007447471,4.859688639748852,411549.0,0.0,411549.0,411549.0,411549.0,411549.0,0.0,411549.0,411549.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,0,4.859688639748852,0.0,22.0,22.0,22.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,33.0,22.0,0.0,0,0,0,0,0,0,2,44,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17,384,1,1,37.0,373.0,37.0,37.0,37.0,0.0,373.0,373.0,373.0,0.0,1067708.333333333,5208.333333333333,384.0,0.0,384.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2604.1666666666665,2604.1666666666665,37.0,373.0,149.0,193.98969044771422,37632.0,0,0,0,0,0,0,0,0,1.0,223.5,37.0,373.0,0,0,0,0,0,0,1,37,1,373,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
