Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,tor
6,119101348,339,576,528947.0,16548.0,16038.0,0.0,1560.3156342182904,2767.875180615071,1460.0,0.0,28.72916666666667,112.5903521235472,4580.090898719299,7.682532694760098,130307.82056892794,1271304.877948667,33326783.0,-2.0,119101348.0,352370.8520710059,2073713.5483656384,33326806.0,3.0,119095930.0,207123.35652173896,1599184.2115763174,33326889.0,1.0,1,0,0,0,6780,11520,2.8463153918291497,4.8362173029309465,0.0,16038.0,595.8242358078606,1839.8871754141642,3385184.818253509,0,1,0,0,1,0,0,0,1.0,596.4754098360655,1560.3156342182888,28.72916666666667,0,0,0,0,0,0,339,528947,576,16548,16384,16384,209,20,14065082.500000002,24514488.59040148,50784878.0,53192.0,14931823.25,12491450.777957015,33326783.0,6393719.0,0
17,58951687,3,0,915.0,0.0,305.0,305.0,305.0,0.0,0.0,0.0,0.0,0.0,15.521184321663265,0.050889128923486106,29475843.5,10561115.659884823,36943680.0,22008007.0,58951687.0,29475843.5,10561115.659884823,36943680.0,22008007.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,0,0.050889128923486106,0.0,305.0,305.0,305.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,406.66666666666674,305.0,0.0,0,0,0,0,0,0,3,915,0,0,-1,-1,2,8,0.0,0.0,0.0,0.0,29475843.5,10561115.659884823,36943680.0,22008007.0,0
6,116669348,16,19,948.0,4124.0,298.0,0.0,59.25,90.19275654581877,1418.0,0.0,217.05263157894728,412.69903934468203,43.473286573950865,0.299993105301317,3431451.4117647056,13923506.749614825,58640485.0,6.0,116669348.0,7777956.533333334,20512063.64428672,58640629.0,68.0,116667118.0,6481506.555555555,18859866.740257844,58640732.0,6.0,0,0,0,0,340,388,0.13713970528060207,0.16285340002071494,0.0,1418.0,140.88888888888889,312.79822595201875,97842.73015873018,0,0,0,1,0,0,0,0,1.0,144.91428571428568,59.25,217.05263157894737,0,0,0,0,0,0,16,948,19,4124,29200,16384,8,20,33832.5,18278.003186891063,46757.0,20908.0,58299330.0,482466.0278713933,58640485.0,57958175.0,0
6,666473,4,4,448.0,1503.0,448.0,0.0,112.0,224.00000000000003,1142.0,0.0,375.75,538.4337625619949,2927.3503952898322,12.003487012977269,95210.42857142858,163285.66925673257,361984.0,37.0,666397.0,222132.33333333328,194335.61179653442,362136.0,257.0,362506.0,120835.33333333336,208840.9094318768,361984.0,135.0,0,0,0,0,100,88,6.001743506488634,6.001743506488634,0.0,1142.0,216.77777777777766,389.27104239134513,151531.94444444447,0,0,0,1,0,0,0,0,1.0,243.875,112.0,375.75,0,0,0,0,0,0,4,448,4,1503,29200,16384,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17,209315,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,458.6388935336694,9.554976948618112,209315.0,0.0,209315.0,209315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,4.777488474309056,4.777488474309056,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,1,48,1,48,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17,3246,1,1,29.0,61.0,29.0,29.0,29.0,0.0,61.0,61.0,61.0,0.0,27726.432532347506,616.1429451632779,3246.0,0.0,3246.0,3246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,308.07147258163894,308.07147258163894,29.0,61.0,39.66666666666666,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1.0,59.5,29.0,61.0,0,0,0,0,0,0,1,29,1,61,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,616682,4,4,448.0,1611.0,448.0,0.0,112.0,224.00000000000003,1250.0,0.0,402.75,589.9126347745628,3338.835899215479,12.972650409773596,88097.42857142858,151050.09949666495,334754.0,57.0,616625.0,205541.66666666663,179828.92980367015,334975.0,206.0,335320.0,111773.33333333334,193106.94239548547,334754.0,194.0,0,0,0,0,100,88,6.486325204886798,6.486325204886798,0.0,1250.0,228.77777777777766,421.6739788562302,177808.9444444445,0,0,0,1,0,0,0,0,1.0,257.375,112.0,402.75,0,0,0,0,0,0,4,448,4,1611,29200,16384,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,119613696,725,505,463537.0,341645.0,1571.0,0.0,639.3613793103442,661.7946691699333,4380.0,0.0,676.5247524752474,1049.4200627661446,6731.52010953662,10.283103366356976,97326.03417412542,386084.92073763494,6304520.0,0.0,119570866.0,165153.12983425418,493537.8866432012,6304751.0,1.0,119469186.0,237042.0357142856,576431.3352158421,6304849.0,4.0,1,0,0,0,14500,10100,6.061178813503096,4.2219245528538805,0.0,4380.0,655.3639317627948,842.6576246163338,710071.8723240419,0,1,0,0,1,0,0,0,0.0,655.8967479674798,639.3613793103448,676.5247524752475,0,0,0,0,0,0,725,463537,505,341645,24576,24576,389,20,103857043.0,0.0,103857043.0,103857043.0,6304520.0,0.0,6304520.0,6304520.0,1
6,90112687,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06658329919737052,18022537.4,24678058.01526632,45056182.0,114.0,90112242.0,45056121.0,247.48737341529164,45056296.0,45055946.0,90112573.0,45056286.5,45.9619407771256,45056319.0,45056254.0,0,0,0,0,60,60,0.03329164959868526,0.03329164959868526,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,1474,16384,0,20,125.5,16.263455967290593,137.0,114.0,45055995.5,263.75082938258225,45056182.0,45055809.0,0
6,65105799,15,20,990.0,9934.0,517.0,0.0,66.00000000000001,146.2199908161867,1460.0,0.0,496.70000000000016,658.2189765212117,167.78843310102067,0.5375865212866829,1914876.4411764704,8375388.354049942,45253358.0,3.0,65105698.0,4650407.0,12820561.097047087,45253358.0,17.0,65101050.0,3426371.0526315793,11106600.349651417,45297043.0,5.0,0,0,0,0,320,408,0.2303942234085784,0.3071922978781045,0.0,1460.0,303.4444444444445,540.2604369029252,291881.33968253963,0,0,0,1,0,0,0,0,1.0,312.1142857142857,66.0,496.7,0,0,0,0,0,0,15,990,20,9934,29200,16384,5,20,30979.5,43501.916285377585,61740.0,219.0,32521835.5,18005091.789158214,45253358.0,19790313.0,0
6,100674756,42,58,7528.0,2854.0,624.0,0.0,179.23809523809516,227.9929191801434,365.0,0.0,49.20689655172416,82.70996855864212,103.12416351920437,0.9932976644115232,1016916.7272727272,3528723.958188055,19356720.0,8.0,100674667.0,2455479.682926829,5185287.752590763,19356832.0,30.0,100674498.0,1766219.2631578946,4521670.653396458,19356947.0,8.0,1,0,0,0,840,1160,0.41718501905283983,0.5761126453586836,0.0,624.0,108.96039603960396,178.88280637289205,31999.05841584158,0,1,0,0,1,0,0,0,1.0,110.05,179.23809523809524,49.206896551724135,0,0,0,0,0,0,42,7528,58,2854,612,16384,31,20,292500.125,416761.89974524773,995561.0,7662.0,12284136.375,4028968.470813872,19356720.0,9070438.0,0
6,117022996,13,15,1206.0,1501.0,517.0,0.0,92.76923076923076,152.30350939607064,1146.0,0.0,100.06666666666668,292.5123847601932,23.13220557094607,0.2392692116684485,4334185.037037037,15607184.393355353,58995350.0,14.0,117022996.0,9751916.333333334,22762022.33542228,58995484.0,49.0,117020698.0,8358621.285714286,21244537.841549225,58995517.0,59.0,0,0,0,0,280,308,0.11108927684606536,0.1281799348223831,0.0,1146.0,93.34482758620688,230.3445053241013,53058.59113300492,0,0,0,1,0,0,0,0,1.0,96.67857142857143,92.76923076923076,100.06666666666666,0,0,0,0,0,0,13,1206,15,1501,29200,16384,8,20,29806.0,23036.124717495342,46095.0,13517.0,58480150.0,728602.8273346184,58995350.0,57964950.0,0
6,146631,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.639680558681315,146631.0,0.0,146631.0,146631.0,146631.0,146631.0,0.0,146631.0,146631.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,13.639680558681315,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,16384,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17,114883037,8,8,340.0,872.0,52.0,33.0,42.5,10.155927192672127,131.0,95.0,109.0,14.966629547095769,10.549860376689033,0.1392720841807133,7658869.133333333,16621483.27776572,46931328.0,67.0,114867093.0,16409584.714285715,21849009.28458403,46935045.0,112.0,114879419.0,16411345.57142857,21849915.20282477,46935129.0,67.0,0,0,0,0,64,64,0.06963604209035665,0.06963604209035665,33.0,131.0,73.23529411764707,36.82650100770624,1356.1911764705885,0,0,0,0,0,0,0,0,1.0,77.8125,42.5,109.0,0,0,0,0,0,0,8,340,8,872,-1,-1,7,8,8554.666666666666,8069.092534686497,17872.0,3869.0,38280236.333333336,13258507.63580405,46931328.0,23015907.0,0
6,11,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181818.18181818182,11.0,0.0,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,181818.18181818182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,16384,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17,119996061,4,3,204.0,219.0,63.0,47.0,51.0,8.0,93.0,63.0,73.0,17.320508075688775,3.5251157119232435,0.0583352481878551,19999343.5,30802562.48091319,60009847.0,148.0,119762091.0,39920697.0,34572449.77204466,60009847.0,148.0,59753371.0,29876685.5,42250639.21727297,59752399.0,972.0,0,0,0,0,32,24,0.0333344275359172,0.0250008206519379,47.0,93.0,60.75,15.247950681976905,232.5,0,0,0,0,0,0,0,0,0.0,69.42857142857143,51.0,73.0,0,0,0,0,0,0,4,204,3,219,-1,-1,3,8,232843.0,0.0,232843.0,232843.0,59764550.0,346902.34420943307,60009847.0,59519253.0,0
6,118191272,152,118,142982.0,34280.0,1460.0,0.0,940.6710526315793,640.1265476742044,4077.0,0.0,290.50847457627117,672.4574113005506,1499.7892568581547,2.2844326440619067,439372.7583643121,1440229.7538244575,8526766.0,2.0,118191252.0,782723.5231788073,1855052.2526468327,8568865.0,2.0,110759154.0,946659.4358974356,1965671.1726560616,8526766.0,7.0,1,0,0,0,3040,2360,1.2860509699904068,0.9983816740715,0.0,4077.0,656.1070110701106,727.4377710350493,529165.7107284407,0,1,0,0,1,0,0,0,0.0,658.5370370370373,940.671052631579,290.50847457627117,0,0,0,0,0,0,152,142982,118,34280,20853,20853,111,20,2602851.4,5058722.846202834,16016719.0,35.0,6662487.9,1343386.8991553856,8526766.0,5191879.0,1
6,91954560,25,35,4821.0,1148.0,693.0,0.0,192.84000000000003,276.28120939844365,84.0,0.0,32.800000000000004,36.8021738488367,64.91249591102388,0.6524961894222537,1558551.8644067794,5530930.034084628,29996280.0,13.0,91954471.0,3831436.291666666,8249664.638939123,29996385.0,53.0,91954360.0,2704539.9999999995,7111570.8050707225,29996466.0,13.0,1,0,0,0,500,700,0.2718734122592724,0.3806227771629814,0.0,693.0,109.19672131147543,208.0401259110152,43280.69398907105,0,1,0,0,1,0,0,0,1.0,111.01666666666668,192.84,32.8,0,0,0,0,0,0,25,4821,35,1148,1452,16384,17,20,8121.8,385.0229863267906,8659.0,7704.0,17993510.8,8588452.427333996,29996280.0,8056735.0,0
6,53665359,5,3,123.0,46.0,46.0,0.0,24.6,23.27659768952499,46.0,0.0,15.333333333333332,26.558112382722783,3.149145056497246,0.14907195533714773,7666479.857142856,20282363.585095607,53662557.0,17.0,53665359.0,13416339.750000002,26830811.5252364,53662557.0,17.0,53665116.0,26832558.0,37943641.20646399,53662764.0,2352.0,1,0,0,0,100,60,0.09316997208571734,0.05590198325143042,0.0,46.0,23.88888888888889,23.154073315749674,536.1111111111112,0,1,0,0,1,0,0,0,0.0,26.875,24.6,15.333333333333336,0,0,0,0,0,0,5,123,3,46,2113,16384,2,20,2576.0,0.0,2576.0,2576.0,53662557.0,0.0,53662557.0,53662557.0,0
6,93019295,15,18,1111.0,2834.0,517.0,0.0,74.06666666666669,142.7337514728868,1460.0,0.0,157.4444444444444,390.4411113572808,42.410555788452285,0.3547651054547339,2906852.9687500005,9768595.929309953,45440057.0,12.0,93018860.0,6644204.285714286,14170804.370051324,45440057.0,213.0,93014487.0,5471440.4117647065,13043176.473363645,45440184.0,34.0,0,0,0,0,320,368,0.16125686611578813,0.19350823933894576,0.0,1460.0,116.02941176470587,298.86264051669826,89318.87789661321,0,0,0,1,0,0,0,0,1.0,119.54545454545456,74.06666666666666,157.44444444444446,0,0,0,0,0,0,15,1111,18,2834,29200,16384,7,20,22468.666666666664,33870.530322587714,61437.0,101.0,30983805.0,13202132.036348864,45440057.0,19565348.0,0
6,140,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14285.714285714286,140.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,7142.857142857143,7142.857142857143,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,9815,16384,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,114776227,233,391,63818.0,159879.0,7300.0,0.0,273.89699570815446,660.7459327307628,1460.0,0.0,408.8976982097186,608.3836211907334,1948.9837385924875,5.436665904691222,184231.50401284112,1368833.0232867976,20797407.0,1.0,114775557.0,494722.2284482757,2211581.279356752,20797511.0,6.0,114775990.0,294297.41025641037,1721528.4363759053,20797593.0,1.0,1,0,0,0,4660,7820,2.030037108642716,3.4066287960485058,0.0,7300.0,358.0384000000003,630.9062812356237,398042.735702564,0,1,0,0,1,0,0,0,1.0,358.6121794871795,273.89699570815446,408.8976982097186,0,0,0,0,0,0,233,63818,391,159879,16384,16384,154,20,3839143.7142857146,8731954.944502171,23431653.0,623.0,11072888.0,6362082.165703562,20797407.0,5123978.0,0
6,90014948,24,32,4752.0,1127.0,693.0,0.0,198.0,276.2179353808998,161.0,0.0,35.21875,45.08038295555347,65.31137472856174,0.6221188951861639,1636635.4181818182,5517029.287939878,27656758.0,11.0,90014860.0,3913689.565217392,8086747.496357827,27656904.0,64.0,90014494.0,2903693.35483871,7140528.697898629,27656911.0,11.0,1,0,0,0,480,640,0.2666223836512131,0.3554965115349508,0.0,693.0,115.2631578947368,212.07331332716973,44975.090225563916,0,1,0,0,1,0,0,0,1.0,117.32142857142857,198.0,35.21875,0,0,0,0,0,0,24,4752,32,1127,589,16384,17,20,9409.0,1843.102682977809,11480.0,7633.0,17524497.2,7905571.050871449,27656758.0,7661768.0,0
6,90015774,25,35,4796.0,1127.0,698.0,0.0,191.84,275.99436588452306,84.0,0.0,32.2,36.021888770416176,65.79957863829512,0.6665498426975699,1525691.0847457624,5350959.9736784035,27872756.0,13.0,90015691.0,3750653.791666667,7968547.336554113,27872857.0,60.0,90015488.0,2647514.352941176,6875032.929479396,27872946.0,13.0,1,0,0,0,500,700,0.2777291011239875,0.3888207415735824,0.0,698.0,108.5245901639344,208.0062985069905,43266.620218579235,0,1,0,0,1,0,0,0,1.0,110.33333333333331,191.84,32.2,0,0,0,0,0,0,25,4796,35,1127,337,16384,17,20,9296.2,823.3512008857457,10377.0,8469.0,17567813.6,7912654.2817370575,27872756.0,7879987.0,0
6,110648834,1529,2397,48162.0,2367813.0,354.0,0.0,31.499018966644925,64.43353778058261,1460.0,0.0,987.8235294117644,614.8910562032297,21834.617796333943,35.48162107157858,28190.785732484004,497816.44954819704,20231269.0,0.0,110648834.0,72414.15837696353,796013.9849018632,20231269.0,3.0,110648519.0,46180.517111853085,637103.2928805982,20231482.0,1.0,1,0,0,0,30580,47940,13.818491752023348,21.663129319555235,0.0,1460.0,615.2617774382486,670.7290611585466,449877.4734826253,0,1,0,0,1,0,0,0,1.0,615.4184921039225,31.499018966644865,987.8235294117646,0,0,0,0,0,0,1529,48162,2397,2367813,18011,16384,303,20,3546726.1249999995,4668750.885742672,13102634.0,27642.0,9895346.25,4357757.638050749,20231269.0,5998288.0,0
6,3537,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.1764206955046,1768.5,2493.965617244953,3532.0,5.0,3537.0,1768.5,2493.965617244953,3532.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,848.1764206955046,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,16384,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,1189,3,1,77.0,0.0,46.0,0.0,25.666666666666664,23.459184413217212,0.0,0.0,0.0,0.0,64760.30277544155,3364.1715727502105,396.33333333333337,473.25926650551,927.0,18.0,1189.0,594.5,815.2941187080893,1171.0,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,20,2523.128679562658,841.0428931875526,0.0,46.0,24.6,23.27659768952499,541.8,0,1,0,0,1,0,0,0,0.0,30.75,25.66666666666667,0.0,0,0,0,0,0,0,3,77,1,0,262,16384,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,117502678,1824,3858,183690.0,5098566.0,3113.0,0.0,100.70723684210532,300.50375118888604,1460.0,0.0,1321.556765163298,397.7896285199731,44954.345636275626,48.35634469539494,20683.44974476317,426077.4122782492,18333051.0,0.0,117502678.0,64455.66538672528,750472.1644850194,18333076.0,2.0,117464275.0,30454.82888255103,517244.3256239629,18333170.0,1.0,1,0,0,0,36480,77160,15.523050461879684,32.83329423351525,0.0,3113.0,929.7385183881772,679.1920248790705,461301.8066593319,0,1,0,0,1,0,0,0,2.0,929.9021471312918,100.70723684210527,1321.5567651632969,0,0,0,0,0,0,1824,183690,3858,5098566,16384,16384,258,20,5501311.571428571,6355911.530532627,17398018.0,463193.0,11192935.857142856,4168510.547082712,18333051.0,6180517.0,1
6,3958,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.9585649317837,1979.0,2732.2606025048194,3911.0,47.0,3958.0,1979.0,2732.2606025048194,3911.0,47.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,757.9585649317837,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,16384,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17,88265393,8,8,340.0,904.0,52.0,33.0,42.5,10.155927192672127,163.0,95.0,113.0,23.518989288293344,14.093858960102287,0.1812714978791292,5884359.533333332,15233702.649269875,55839944.0,52.0,88263219.0,12609031.285714287,21043520.575464915,55843814.0,99.0,88246714.0,12606673.42857143,21041811.834605023,55844042.0,52.0,0,0,0,0,64,64,0.09063574893956457,0.09063574893956457,33.0,163.0,76.23529411764707,39.60670620577515,1568.6911764705883,0,0,0,0,0,0,0,0,1.0,81.0,42.5,113.0,0,0,0,0,0,0,8,340,8,904,-1,-1,7,8,13503.666666666664,8271.436231594445,18755.0,3969.0,29406676.0,24228564.8465138,55839944.0,8253726.0,0
6,6490810,4,2,321.0,0.0,244.0,0.0,80.25,110.83433583506512,0.0,0.0,0.0,0.0,49.45453649082318,0.9243838596415548,1298162.0,2902362.573964614,6490066.0,27.0,6490810.0,2163603.333333333,3746921.8518752605,6490176.0,27.0,6490207.0,6490207.0,0.0,6490207.0,6490207.0,1,0,0,0,80,40,0.6162559064277032,0.3081279532138516,0.0,244.0,80.71428571428571,112.94941977970241,12757.571428571433,0,1,0,0,1,0,0,0,0.0,94.16666666666669,80.25,0.0,0,0,0,0,0,0,4,321,2,0,8093,16384,2,20,110.0,0.0,110.0,110.0,6490066.0,0.0,6490066.0,6490066.0,0
6,60836876,15,15,1165.0,3396.0,835.0,0.0,77.66666666666667,217.819606446208,1460.0,0.0,226.40000000000003,503.41842863140624,74.97097648472284,0.4931219676697403,2097823.3103448274,4138906.91682592,10241375.0,13.0,60836876.0,4345491.142857143,5136176.483290986,10241648.0,55.0,60680588.0,4334327.714285714,5146132.804007886,10241587.0,36.0,0,0,0,0,320,308,0.24656098383487016,0.24656098383487016,0.0,1460.0,147.12903225806446,382.99423337133794,146684.58279569892,0,0,0,1,0,0,0,0,1.0,152.03333333333333,77.66666666666667,226.4,0,0,0,0,0,0,15,1165,15,3396,29200,16384,3,20,82827.16666666669,202316.01546236192,495803.0,208.0,10056605.5,278963.7672786557,10241375.0,9523408.0,0
6,119585230,36,36,11383.0,12939.0,2890.0,0.0,316.1944444444445,727.2368378004295,1460.0,0.0,359.41666666666663,582.4692450495318,203.38632120371392,0.6020810429515417,1684299.0140845075,7687709.465025075,45227162.0,2.0,119585230.0,3416720.8571428573,10751058.025199074,45227162.0,4.0,119585163.0,3416718.942857142,10751245.329025676,45228455.0,2.0,1,0,0,0,720,720,0.3010405214757709,0.3010405214757709,0.0,2890.0,353.1780821917808,663.1231941532801,439732.3706240488,0,1,0,0,1,0,0,0,1.0,358.08333333333326,316.1944444444445,359.41666666666674,0,0,0,0,0,0,36,11383,36,12939,16384,16384,14,20,1042487.25,1850727.8458072247,3815758.0,100.0,28047487.0,19746956.403021216,45227162.0,10940142.0,0
17,62612079,2,2,85.0,246.0,52.0,33.0,42.5,13.435028842544405,147.0,99.0,123.0,33.94112549695428,5.286519874224269,0.06388543654651685,20870693.0,36143048.01693981,62605090.0,3005.0,62609074.0,62609074.0,0.0,62609074.0,62609074.0,62608095.0,62608095.0,0.0,62608095.0,62608095.0,0,0,0,0,16,16,0.031942718273258425,0.031942718273258425,33.0,147.0,76.6,46.2849867667692,2142.3,0,0,0,0,0,0,0,0,1.0,95.75,42.5,123.0,0,0,0,0,0,0,2,85,2,246,-1,-1,1,8,3984.0,0.0,3984.0,3984.0,62605090.0,0.0,62605090.0,62605090.0,0
6,609709,19,20,1051.0,3913.0,308.0,0.0,55.31578947368421,88.86009767642801,1460.0,0.0,195.65,439.5051373868953,8141.588856323263,63.96494065201597,16044.973684210518,45251.241413753225,198074.0,4.0,609558.0,33864.333333333336,62234.77439597293,198776.0,9.0,600068.0,31582.526315789484,63130.038989523164,198074.0,9.0,0,0,0,0,400,408,31.162406984315467,32.80253366770049,0.0,1460.0,124.09999999999997,321.05369788101945,103075.4769230769,0,0,0,1,0,0,0,0,1.0,127.28205128205127,55.31578947368421,195.65,0,0,0,0,0,0,19,1051,20,3913,29200,16384,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,92,2,0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,336956.5217391305,21739.130434782608,92.0,0.0,92.0,92.0,92.0,92.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,0,21739.130434782608,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,1,0,0,1,0,0,0,0.0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,15240,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,4234,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.5498346717053,2117.0,2961.363199609261,4211.0,23.0,4234.0,2117.0,2961.363199609261,4211.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,708.5498346717053,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,16384,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17,18264,1,1,300.0,301.0,300.0,300.0,300.0,0.0,301.0,301.0,301.0,0.0,32906.263688129664,109.50503723171266,18264.0,0.0,18264.0,18264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,54.75251861585633,54.75251861585633,300.0,301.0,300.3333333333333,0.5773502691896257,0.3333333333333333,0,0,0,0,0,0,0,0,1.0,450.5,300.0,301.0,0,0,0,0,0,0,1,300,1,301,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,10,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,16384,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,2507,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196.6493817311527,1253.5,1762.817205498063,2500.0,7.0,2507.0,1253.5,1762.817205498063,2500.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,1196.6493817311527,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,16384,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
